Order ID,Date,Channel / Type,Customer,Items Summary,Subtotal (PHP),VAT 12% (PHP),Delivery Fee (PHP),Grand Total (PHP),Payment Method,Payment Status,Order Status,Reference No.
ORD-20260917-02771-FBE3E,2026-09-17 11:23:58,ON_SITE,Pedro Penduko,Grilled Seafood Platter x1; Seafood Bilao Feast x2; Crispy Seafood Basket x1,7880.00,945.60,0.00,8825.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-19631179
ORD-20260917-02967-6AB04,2026-09-17 11:27:20,ON_SITE,Carlos Mendoza,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-95306664
ORD-20260917-04372-15D3F,2026-09-17 11:30:29,ONLINE,Ana Reyes,Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1,2380.00,285.60,50.00,2715.60,COD,PAID,COMPLETED,TXN-COD-42050412
ORD-20260917-01761-1DA90,2026-09-17 11:31:27,ONLINE,Clara Dizon,Crispy Seafood Basket x1,980.00,117.60,100.00,1197.60,GCASH,PAID,COMPLETED,TXN-GCA-44581087
ORD-20260917-00956-E47A8,2026-09-17 11:37:47,ON_SITE,Ramon Magsaysay Jr.,Classic Seafood Paella x2; Seafood Bilao Feast x1,5700.00,684.00,0.00,6384.00,CASH,PAID,COMPLETED,TXN-CAS-68297261
ORD-20260917-03801-B222C,2026-09-17 11:38:40,ONLINE,Mark Bautista,Fresh Calamansi Juice Pitcher x1,280.00,33.60,100.00,413.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-14234117
ORD-20260917-03191-C9055,2026-09-17 11:38:51,ON_SITE,Matteo Guidicelli,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,CASH,PAID,COMPLETED,TXN-CAS-32379183
ORD-20260917-04718-D56E4,2026-09-17 11:43:31,ON_SITE,Dingdong Dantes,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1,2130.00,255.60,0.00,2385.60,HYBRID (Cash + GCash),PENDING,CANCELLED,N/A
ORD-20260917-02624-DE77F,2026-09-17 11:50:13,ONLINE,Clara Dizon,Seafood Bilao Feast x1; Crispy Seafood Basket x1,3380.00,405.60,85.00,3870.60,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-67632146
ORD-20260917-04996-D473B,2026-09-17 11:50:35,ON_SITE,Mark Bautista,Fresh Calamansi Juice Pitcher x2,560.00,67.20,0.00,627.20,CASH,PAID,COMPLETED,TXN-CAS-25783056
ORD-20260917-03878-2A53E,2026-09-17 11:53:47,ONLINE,Ana Reyes,Garlic Butter Prawns x1,1250.00,150.00,75.00,1475.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-81762473
ORD-20260917-03901-A4D95,2026-09-17 11:54:25,ON_SITE,Pedro Penduko,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-66393349
ORD-20260917-04197-B9C11,2026-09-17 12:01:41,ON_SITE,Alden Richards,Garlic Butter Prawns x3; Grilled Seafood Platter x1,5850.00,702.00,0.00,6552.00,CASH,PAID,COMPLETED,TXN-CAS-24975394
ORD-20260917-00427-7DC4B,2026-09-17 12:02:13,ONLINE,Lisa Manoban,Seafood Cajun Boil x1,1850.00,222.00,60.00,2132.00,GCASH,PAID,COMPLETED,TXN-GCA-38634689
ORD-20260917-01401-CCD97,2026-09-17 12:02:58,ON_SITE,Pedro Penduko,Sweet & Chili Crab Bucket x1; Fresh Calamansi Juice Pitcher x2,2510.00,301.20,0.00,2811.20,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-52696296
ORD-20260917-01111-D8E71,2026-09-17 12:04:19,ON_SITE,Matteo Guidicelli,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-42790806
ORD-20260917-04189-5C0BF,2026-09-17 12:04:56,ON_SITE,Pedro Penduko,Seafood Bilao Feast x1; Grilled Seafood Platter x2,6600.00,792.00,0.00,7392.00,CASH,PAID,COMPLETED,TXN-CAS-24882415
ORD-20260917-04497-0A5E2,2026-09-17 12:05:48,ON_SITE,Juan Tamad,Seafood Cajun Boil x1; Crispy Seafood Basket x1; Seafood Bilao Feast x1,5230.00,627.60,0.00,5857.60,CASH,PAID,COMPLETED,TXN-CAS-65558670
ORD-20260917-00550-686F8,2026-09-17 12:09:57,ONLINE,Ana Reyes,Grilled Seafood Platter x1,2100.00,252.00,50.00,2402.00,GCASH,PAID,COMPLETED,TXN-GCA-67558439
ORD-20260917-03561-44B12,2026-09-17 12:11:21,ON_SITE,Matteo Guidicelli,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-40874699
ORD-20260917-02625-462B1,2026-09-17 12:11:43,ONLINE,Juan Tamad,Garlic Butter Prawns x2,2500.00,300.00,75.00,2875.00,GCASH,PAID,COMPLETED,TXN-GCA-75359412
ORD-20260917-04661-D7D3A,2026-09-17 12:14:27,ONLINE,Mark Bautista,Seafood Bilao Feast x1; Seafood Cajun Boil x2; Fresh Calamansi Juice Pitcher x1,6380.00,765.60,85.00,7230.60,GCASH,PAID,COMPLETED,TXN-GCA-58165295
ORD-20260917-00535-E2446,2026-09-17 12:18:30,ON_SITE,Joshua Garcia,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,CASH,PAID,COMPLETED,TXN-CAS-67339576
ORD-20260917-01485-5B4B1,2026-09-17 12:20:54,ONLINE,Juan Tamad,Classic Seafood Paella x1,1650.00,198.00,100.00,1948.00,GCASH,PAID,COMPLETED,TXN-GCA-22470115
ORD-20260917-04221-DAC25,2026-09-17 12:21:07,ON_SITE,Dingdong Dantes,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,CASH,PAID,COMPLETED,TXN-CAS-97385473
ORD-20260917-00977-6CBB8,2026-09-17 12:28:16,ONLINE,Pedro Penduko,Classic Seafood Paella x1,1650.00,198.00,60.00,1908.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-82566245
ORD-20260917-03496-AC613,2026-09-17 12:38:13,ONLINE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1,280.00,33.60,50.00,363.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-33139984
ORD-20260917-01282-36DBB,2026-09-17 12:38:35,ON_SITE,Marian Rivera,Seafood Bilao Feast x2; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x2,7010.00,841.20,0.00,7851.20,MAYA,PAID,COMPLETED,TXN-MAY-37736495
ORD-20260917-00326-68697,2026-09-17 12:51:19,ONLINE,Mark Bautista,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1,4050.00,486.00,85.00,4621.00,GCASH,PAID,COMPLETED,TXN-GCA-48755696
ORD-20260917-00552-F00F0,2026-09-17 12:54:19,ON_SITE,Maria Clara Santos,Seafood Bilao Feast x1; Grilled Seafood Platter x2; Fresh Calamansi Juice Pitcher x1; Classic Seafood Paella x1,8530.00,1023.60,0.00,9553.60,CASH,PAID,COMPLETED,TXN-CAS-84809100
ORD-20260917-04586-705AF,2026-09-17 12:57:40,ON_SITE,Ramon Magsaysay Jr.,Seafood Bilao Feast x1; Seafood Cajun Boil x1,4250.00,510.00,0.00,4760.00,GCASH,PAID,COMPLETED,TXN-GCA-84360029
ORD-20260917-01421-3CB3C,2026-09-17 12:58:41,ONLINE,Clara Dizon,Seafood Cajun Boil x1; Crispy Seafood Basket x1; Grilled Seafood Platter x1,4930.00,591.60,120.00,5641.60,GCASH,PAID,COMPLETED,TXN-GCA-10394201
ORD-20260917-01985-011A5,2026-09-17 13:03:16,ONLINE,Ana Reyes,Fresh Calamansi Juice Pitcher x2; Seafood Cajun Boil x1; Seafood Bilao Feast x1,4810.00,577.20,60.00,5447.20,GCASH,PAID,COMPLETED,TXN-GCA-34152464
ORD-20260917-02322-A6C2B,2026-09-17 13:04:46,ON_SITE,Ramon Magsaysay Jr.,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x3; Classic Seafood Paella x1,6720.00,806.40,0.00,7526.40,GCASH,PAID,COMPLETED,TXN-GCA-19242010
ORD-20260917-00254-C56A9,2026-09-17 13:06:32,ONLINE,Mark Bautista,Classic Seafood Paella x1,1650.00,198.00,50.00,1898.00,COD,PAID,COMPLETED,TXN-COD-53239705
ORD-20260917-03604-11955,2026-09-17 13:14:12,ON_SITE,Ana Reyes,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,GCASH,PAID,COMPLETED,TXN-GCA-80370551
ORD-20260917-00958-D2F98,2026-09-17 13:14:23,ON_SITE,Lisa Manoban,Fresh Calamansi Juice Pitcher x3,840.00,100.80,0.00,940.80,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-34274043
ORD-20260917-02879-35E0E,2026-09-17 13:22:03,ON_SITE,Juan Tamad,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-11198469
ORD-20260917-04635-8F119,2026-09-17 13:30:14,ONLINE,Lisa Manoban,Seafood Cajun Boil x1; Fresh Calamansi Juice Pitcher x2,2410.00,289.20,100.00,2799.20,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-28265363
ORD-20260917-03231-459C9,2026-09-17 13:31:20,ONLINE,Ana Reyes,Seafood Bilao Feast x3; Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1,9580.00,1149.60,60.00,10789.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-56565409
ORD-20260917-02730-8E0AD,2026-09-17 13:32:40,ONLINE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1; Crispy Seafood Basket x1,1260.00,151.20,60.00,1471.20,CASH,PAID,COMPLETED,TXN-CAS-90211394
ORD-20260917-04682-06922,2026-09-17 13:49:41,ON_SITE,Sarah Geronimo,Fresh Calamansi Juice Pitcher x1; Garlic Butter Prawns x1,1530.00,183.60,0.00,1713.60,CASH,PAID,COMPLETED,TXN-CAS-24887457
ORD-20260917-01114-E1BA1,2026-09-17 13:50:44,ON_SITE,Katrina Halili,Sweet & Chili Crab Bucket x1; Seafood Cajun Boil x2,5650.00,678.00,0.00,6328.00,CASH,REFUNDED,CANCELLED,N/A
ORD-20260917-01078-B6398,2026-09-17 13:51:55,ONLINE,Juan Tamad,Classic Seafood Paella x1; Grilled Seafood Platter x2; Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x2,10930.00,1311.60,50.00,12291.60,GCASH,PAID,COMPLETED,TXN-GCA-79248405
ORD-20260917-01339-B5131,2026-09-17 13:56:32,ON_SITE,Clara Dizon,Crispy Seafood Basket x1; Seafood Cajun Boil x3; Grilled Seafood Platter x1,8630.00,1035.60,0.00,9665.60,CASH,PAID,COMPLETED,TXN-CAS-24135139
ORD-20260917-03512-6A8BE,2026-09-17 13:57:37,ON_SITE,Clara Dizon,Seafood Cajun Boil x1,1850.00,222.00,0.00,2072.00,CASH,PAID,COMPLETED,TXN-CAS-21188990
ORD-20260917-01603-56417,2026-09-17 14:07:50,ON_SITE,Matteo Guidicelli,Crispy Seafood Basket x1; Classic Seafood Paella x2; Sweet & Chili Crab Bucket x2,8180.00,981.60,0.00,9161.60,CASH,REFUNDED,CANCELLED,N/A
ORD-20260917-02850-9ABF9,2026-09-17 14:11:07,ON_SITE,Mark Bautista,Fresh Calamansi Juice Pitcher x2; Seafood Bilao Feast x1,2960.00,355.20,0.00,3315.20,CASH,PAID,COMPLETED,TXN-CAS-75562728
ORD-20260917-00249-D3EDD,2026-09-17 14:13:10,ON_SITE,Juan Tamad,Crispy Seafood Basket x1; Seafood Bilao Feast x2,5780.00,693.60,0.00,6473.60,GCASH,PAID,COMPLETED,TXN-GCA-33897778
ORD-20260917-04639-343D6,2026-09-17 14:14:59,ON_SITE,Matteo Guidicelli,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x1,4050.00,486.00,0.00,4536.00,CASH,PAID,COMPLETED,TXN-CAS-66745431
ORD-20260917-00436-9AE9B,2026-09-17 14:21:20,ON_SITE,Matteo Guidicelli,Sweet & Chili Crab Bucket x3,5850.00,702.00,0.00,6552.00,CASH,PAID,COMPLETED,TXN-CAS-31518581
ORD-20260917-03120-EFD9B,2026-09-17 14:21:57,ON_SITE,Ferdinand Marcos,Seafood Cajun Boil x1; Classic Seafood Paella x2; Garlic Butter Prawns x1,6400.00,768.00,0.00,7168.00,CASH,PAID,COMPLETED,TXN-CAS-99018298
ORD-20260917-04024-5F02C,2026-09-17 14:26:20,ON_SITE,Ferdinand Marcos,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,SPLIT (Cash + GCash),PENDING,IN_PROCESS,N/A
ORD-20260917-00200-76426,2026-09-17 14:29:28,ON_SITE,Mark Bautista,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,CASH,PAID,COMPLETED,TXN-CAS-31450233
ORD-20260917-00496-8E29C,2026-09-17 14:34:09,ON_SITE,Sarah Geronimo,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,GCASH,PAID,COMPLETED,TXN-GCA-17685083
ORD-20260917-04977-E2FFB,2026-09-17 14:35:55,ONLINE,Ana Reyes,Seafood Cajun Boil x1,1850.00,222.00,100.00,2172.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-74452274
ORD-20260917-03148-4AF0E,2026-09-17 14:39:22,ONLINE,Ana Reyes,Seafood Bilao Feast x1; Garlic Butter Prawns x2; Grilled Seafood Platter x1,7000.00,840.00,75.00,7915.00,GCASH,PAID,COMPLETED,TXN-GCA-62879552
ORD-20260917-02732-E37D7,2026-09-17 14:49:46,ON_SITE,Katrina Halili,Garlic Butter Prawns x1; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1,3180.00,381.60,0.00,3561.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-70354676
ORD-20260917-03313-FB788,2026-09-17 14:50:59,ON_SITE,Juan Tamad,Seafood Cajun Boil x3; Classic Seafood Paella x1,7200.00,864.00,0.00,8064.00,CASH,PAID,COMPLETED,TXN-CAS-45257699
ORD-20260917-02974-2F99A,2026-09-17 14:51:41,ON_SITE,Kathryn Bernardo,Seafood Cajun Boil x2; Classic Seafood Paella x1,5350.00,642.00,0.00,5992.00,GCASH,PAID,COMPLETED,TXN-GCA-15592423
ORD-20260917-01677-7423C,2026-09-17 14:54:10,ON_SITE,Lisa Manoban,Grilled Seafood Platter x2; Crispy Seafood Basket x1,5180.00,621.60,0.00,5801.60,HYBRID (Cash + GCash),PAID,IN_PROCESS,TXN-HYB-88056868
ORD-20260917-03456-35301,2026-09-17 14:55:52,ON_SITE,Ferdinand Marcos,Garlic Butter Prawns x1,1250.00,150.00,0.00,1400.00,CASH,PAID,COMPLETED,TXN-CAS-61982185
ORD-20260917-00293-AC0EE,2026-09-17 15:00:30,ONLINE,Clara Dizon,Grilled Seafood Platter x1; Fresh Calamansi Juice Pitcher x1,2380.00,285.60,50.00,2715.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-67801111
ORD-20260917-04836-5E4CB,2026-09-17 15:01:22,ONLINE,Mark Bautista,Seafood Bilao Feast x1,2400.00,288.00,60.00,2748.00,GCASH,PAID,COMPLETED,TXN-GCA-33136616
ORD-20260917-00032-C9936,2026-09-17 15:02:50,ON_SITE,Matteo Guidicelli,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,GCASH,PAID,COMPLETED,TXN-GCA-72200699
ORD-20260917-01151-4DA79,2026-09-17 15:04:19,ONLINE,Mark Bautista,Garlic Butter Prawns x1; Seafood Bilao Feast x2; Classic Seafood Paella x1; Seafood Cajun Boil x1,9550.00,1146.00,50.00,10746.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-81585993
ORD-20260917-03957-E07C4,2026-09-17 15:07:16,ONLINE,Lisa Manoban,Garlic Butter Prawns x3,3750.00,450.00,75.00,4275.00,GCASH,PAID,COMPLETED,TXN-GCA-92970340
ORD-20260917-00263-B50B1,2026-09-17 15:21:04,ONLINE,Mark Bautista,Seafood Bilao Feast x1,2400.00,288.00,60.00,2748.00,MAYA,PAID,COMPLETED,TXN-MAY-58654599
ORD-20260917-01466-2494D,2026-09-17 15:22:44,ON_SITE,Clara Dizon,Seafood Cajun Boil x1; Grilled Seafood Platter x1,3950.00,474.00,0.00,4424.00,GCASH,PAID,COMPLETED,TXN-GCA-14193113
ORD-20260917-00694-9F796,2026-09-17 15:23:30,ONLINE,Ana Reyes,Seafood Bilao Feast x1; Fresh Calamansi Juice Pitcher x1,2680.00,321.60,100.00,3101.60,MAYA,PAID,COMPLETED,TXN-MAY-63681396
ORD-20260917-03625-7801B,2026-09-17 15:25:02,ON_SITE,Carlos Mendoza,Crispy Seafood Basket x1; Seafood Bilao Feast x2; Fresh Calamansi Juice Pitcher x1,6060.00,727.20,0.00,6787.20,HYBRID (Cash + GCash),REFUNDED,CANCELLED,N/A
ORD-20260917-04777-411BD,2026-09-17 15:26:38,ON_SITE,Ana Reyes,Garlic Butter Prawns x1; Seafood Cajun Boil x1; Classic Seafood Paella x2,6400.00,768.00,0.00,7168.00,GCASH,PAID,COMPLETED,TXN-GCA-98041493
ORD-20260917-02247-8544D,2026-09-17 15:29:46,ONLINE,Clara Dizon,Classic Seafood Paella x1,1650.00,198.00,60.00,1908.00,GCASH,PAID,COMPLETED,TXN-GCA-90253967
ORD-20260917-03594-E1C8F,2026-09-17 15:33:53,ON_SITE,Ana Reyes,Seafood Bilao Feast x2,4800.00,576.00,0.00,5376.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-68662760
ORD-20260917-02129-05D37,2026-09-17 15:40:46,ON_SITE,Katrina Halili,Crispy Seafood Basket x1; Seafood Cajun Boil x1; Garlic Butter Prawns x2,5330.00,639.60,0.00,5969.60,CASH,PAID,COMPLETED,TXN-CAS-11733414
ORD-20260917-04035-86D49,2026-09-17 15:41:25,ON_SITE,Dingdong Dantes,Garlic Butter Prawns x2; Seafood Bilao Feast x1,4900.00,588.00,0.00,5488.00,CASH,PAID,COMPLETED,TXN-CAS-28923500
ORD-20260917-03850-B0DB4,2026-09-17 15:49:15,ON_SITE,Dingdong Dantes,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,PAID,COMPLETED,TXN-CAS-97308499
ORD-20260917-02555-33A68,2026-09-17 15:59:33,ON_SITE,Bea Alonzo,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,SPLIT (Cash + GCash),PAID,COMPLETED,TXN-SPL-61085108
ORD-20260917-04520-67629,2026-09-17 16:04:51,ON_SITE,Ana Reyes,Sweet & Chili Crab Bucket x3,5850.00,702.00,0.00,6552.00,GCASH,PAID,COMPLETED,TXN-GCA-52730182
ORD-20260917-03680-4EC8A,2026-09-17 16:05:40,ONLINE,Clara Dizon,Sweet & Chili Crab Bucket x1; Grilled Seafood Platter x2,6150.00,738.00,75.00,6963.00,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-33919118
ORD-20260917-00829-3257B,2026-09-17 16:05:46,ON_SITE,Juan Tamad,Garlic Butter Prawns x1; Fresh Calamansi Juice Pitcher x1; Seafood Bilao Feast x3; Crispy Seafood Basket x2,10690.00,1282.80,0.00,11972.80,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-40758133
ORD-20260917-02065-9CB39,2026-09-17 16:09:49,ON_SITE,Giselle Hernandez,Crispy Seafood Basket x2,1960.00,235.20,0.00,2195.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-99143163
ORD-20260917-02354-7D3FE,2026-09-17 16:10:33,ONLINE,Clara Dizon,Crispy Seafood Basket x1; Seafood Bilao Feast x2,5780.00,693.60,50.00,6523.60,SPLIT (Cash + GCash),REFUNDED,CANCELLED,N/A
ORD-20260917-01750-3C1F5,2026-09-17 16:18:13,ONLINE,Ana Reyes,Seafood Cajun Boil x1; Garlic Butter Prawns x1,3100.00,372.00,85.00,3557.00,CASH,PAID,COMPLETED,TXN-CAS-38999164
ORD-20260917-00842-3F180,2026-09-17 16:19:13,ON_SITE,Clara Dizon,Classic Seafood Paella x1,1650.00,198.00,0.00,1848.00,GCASH,PAID,COMPLETED,TXN-GCA-82609320
ORD-20260917-04738-EB5A3,2026-09-17 16:24:57,ON_SITE,Juan Tamad,Garlic Butter Prawns x1; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1,3180.00,381.60,0.00,3561.60,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-73989063
ORD-20260917-00113-5CF6A,2026-09-17 16:25:23,ON_SITE,Mark Bautista,Garlic Butter Prawns x1; Crispy Seafood Basket x2,3210.00,385.20,0.00,3595.20,CASH,PAID,COMPLETED,TXN-CAS-57598267
ORD-20260917-00715-FD0F7,2026-09-17 16:25:51,ON_SITE,Ana Reyes,Seafood Bilao Feast x1; Sweet & Chili Crab Bucket x1,4350.00,522.00,0.00,4872.00,CASH,PAID,COMPLETED,TXN-CAS-98105430
ORD-20260917-04806-2A623,2026-09-17 16:26:21,ONLINE,Juan Tamad,Garlic Butter Prawns x1,1250.00,150.00,100.00,1500.00,MAYA,PAID,IN_PROCESS,TXN-MAY-37831232
ORD-20260917-03910-3F708,2026-09-17 16:29:33,ONLINE,Ana Reyes,Seafood Bilao Feast x2,4800.00,576.00,120.00,5496.00,GCASH,PAID,COMPLETED,TXN-GCA-68355238
ORD-20260917-04462-92B1B,2026-09-17 16:29:41,ON_SITE,Marian Rivera,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,GCASH,PAID,COMPLETED,TXN-GCA-44266392
ORD-20260917-02962-DE6C1,2026-09-17 16:30:54,ONLINE,Juan Tamad,Grilled Seafood Platter x1,2100.00,252.00,60.00,2412.00,GCASH,PAID,COMPLETED,TXN-GCA-42904955
ORD-20260917-03253-98489,2026-09-17 16:32:02,ON_SITE,Lisa Manoban,Crispy Seafood Basket x1,980.00,117.60,0.00,1097.60,CASH,PAID,COMPLETED,TXN-CAS-95893551
ORD-20260917-03166-3D7EF,2026-09-17 16:41:35,ON_SITE,Mark Bautista,Seafood Bilao Feast x1,2400.00,288.00,0.00,2688.00,CASH,PAID,COMPLETED,TXN-CAS-14590874
ORD-20260917-03954-E32AE,2026-09-17 16:50:45,ON_SITE,Dindo Dela Cruz,Garlic Butter Prawns x1; Fresh Calamansi Juice Pitcher x1; Grilled Seafood Platter x1; Classic Seafood Paella x3,8580.00,1029.60,0.00,9609.60,GCASH,PAID,COMPLETED,TXN-GCA-10875212
ORD-20260917-03405-14F1E,2026-09-17 16:54:09,ON_SITE,Pedro Penduko,Crispy Seafood Basket x1; Seafood Cajun Boil x1,2830.00,339.60,0.00,3169.60,CASH,PAID,COMPLETED,TXN-CAS-81606856
ORD-20260917-02584-51357,2026-09-17 16:57:36,ON_SITE,Bea Alonzo,Sweet & Chili Crab Bucket x1; Garlic Butter Prawns x2,4450.00,534.00,0.00,4984.00,GCASH,PAID,COMPLETED,TXN-GCA-90335637
ORD-20260917-04182-13451,2026-09-17 17:01:06,ON_SITE,Clara Dizon,Garlic Butter Prawns x1; Seafood Cajun Boil x1,3100.00,372.00,0.00,3472.00,GCASH,PENDING,IN_PROCESS,N/A
ORD-20260917-01070-457B8,2026-09-17 17:04:34,ON_SITE,Sarah Geronimo,Seafood Bilao Feast x1; Classic Seafood Paella x2,5700.00,684.00,0.00,6384.00,CASH,PAID,COMPLETED,TXN-CAS-47904130
ORD-20260917-00548-635AD,2026-09-17 17:05:25,ONLINE,Ana Reyes,Fresh Calamansi Juice Pitcher x2; Sweet & Chili Crab Bucket x2; Grilled Seafood Platter x1,6560.00,787.20,85.00,7432.20,HYBRID (Cash + GCash),PAID,COMPLETED,TXN-HYB-87536161
ORD-20260917-01479-D5C66,2026-09-17 17:08:18,ON_SITE,Juan Tamad,Grilled Seafood Platter x1; Seafood Cajun Boil x1; Classic Seafood Paella x1,5600.00,672.00,0.00,6272.00,GCASH,PENDING,CANCELLED,N/A
ORD-20260917-00772-1D887,2026-09-17 17:11:52,ON_SITE,Daniel Padilla,Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1; Fresh Calamansi Juice Pitcher x1,3880.00,465.60,0.00,4345.60,GCASH,PAID,COMPLETED,TXN-GCA-67177878
ORD-20260917-01553-AF485,2026-09-17 17:14:51,ON_SITE,Alden Richards,Classic Seafood Paella x2; Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x1,5430.00,651.60,0.00,6081.60,CASH,PAID,COMPLETED,TXN-CAS-83809292
ORD-20260917-02131-33EA8,2026-09-17 17:16:57,ONLINE,Pedro Penduko,Fresh Calamansi Juice Pitcher x1; Seafood Cajun Boil x1,2130.00,255.60,120.00,2505.60,GCASH,PAID,COMPLETED,TXN-GCA-54971334
ORD-20260917-00546-DB1B0,2026-09-17 17:22:55,ON_SITE,Mark Bautista,Grilled Seafood Platter x1; Sweet & Chili Crab Bucket x1; Classic Seafood Paella x1; Crispy Seafood Basket x1,6680.00,801.60,0.00,7481.60,CASH,PAID,COMPLETED,TXN-CAS-22039373
ORD-20260917-01041-83793,2026-09-17 17:36:41,ON_SITE,Carlos Mendoza,Seafood Bilao Feast x1; Crispy Seafood Basket x1; Sweet & Chili Crab Bucket x2,7280.00,873.60,0.00,8153.60,CASH,PAID,COMPLETED,TXN-CAS-57651168
ORD-20260917-00177-6E50E,2026-09-17 17:40:41,ON_SITE,Dindo Dela Cruz,Fresh Calamansi Juice Pitcher x2,560.00,67.20,0.00,627.20,GCASH,PAID,COMPLETED,TXN-GCA-95868194
ORD-20260917-03448-CC186,2026-09-17 17:50:37,ON_SITE,Giselle Hernandez,Crispy Seafood Basket x1; Classic Seafood Paella x1; Garlic Butter Prawns x2,5130.00,615.60,0.00,5745.60,CASH,PAID,COMPLETED,TXN-CAS-88198335
ORD-20260917-02964-FD9A3,2026-09-17 17:53:01,ONLINE,Mark Bautista,Garlic Butter Prawns x1,1250.00,150.00,50.00,1450.00,CASH,PAID,COMPLETED,TXN-CAS-10300653
ORD-20260917-01525-EFECD,2026-09-17 17:57:03,ON_SITE,Giselle Hernandez,Fresh Calamansi Juice Pitcher x3,840.00,100.80,0.00,940.80,CASH,PAID,COMPLETED,TXN-CAS-59404225
ORD-20260917-02755-5D73A,2026-09-17 18:00:55,ON_SITE,Alden Richards,Garlic Butter Prawns x2; Fresh Calamansi Juice Pitcher x2,3060.00,367.20,0.00,3427.20,CASH,PAID,COMPLETED,TXN-CAS-89497182
ORD-20260917-02623-D2137,2026-09-17 18:04:27,ON_SITE,Giselle Hernandez,Seafood Cajun Boil x1; Crispy Seafood Basket x1; Grilled Seafood Platter x2,7030.00,843.60,0.00,7873.60,GCASH,PAID,COMPLETED,TXN-GCA-97628419
ORD-20260917-00001-F9A41,2026-09-17 18:05:00,ON_SITE,Joshua Garcia,Sweet & Chili Crab Bucket x1,1950.00,234.00,0.00,2184.00,GCASH,PAID,COMPLETED,TXN-GCA-14973160
ORD-20260917-01849-D4C0A,2026-09-17 18:05:20,ONLINE,Mark Bautista,Crispy Seafood Basket x1; Grilled Seafood Platter x1,3080.00,369.60,100.00,3549.60,MAYA,REFUNDED,CANCELLED,N/A
ORD-20260917-03810-F69ED,2026-09-17 18:10:03,ON_SITE,Daniel Padilla,Seafood Cajun Boil x2,3700.00,444.00,0.00,4144.00,GCASH,PAID,COMPLETED,TXN-GCA-98087723
